Request_ID,Created_At,Category,Status,Neighborhood_ID,Neighborhood_Name,Ward_Number,Latitude,Longitude,Sentiment_Score,Delay_Minutes,Transit_Route_ID,Complaint_Text,Source,Sentiment_Label,Delay_Severity,NeedScore,Month,Quarter,Day_of_Week
2707,2025-04-29 09:00:00,Garbage,Open,15,Yelahanka,11,12.917528451744483,77.55601258748514,0.79,3,176,Garbage not collected,Mobile App,positive,On-Time,58.43,4,Q2,Tuesday
2708,2025-06-25 08:00:00,Garbage,Open,14,Indiranagar,176,13.087618464787743,77.50811433209765,0.17,-1,157,Pothole near school,Mobile App,neutral,Early,15.72,6,Q2,Wednesday
2709,2025-12-30 21:00:00,Streetlight,In Progress,4,Basavanagudi,109,12.922936337063895,77.70418473775689,0.38,14,199,Illegal parking,Twitter,positive,Slight Delay,49.01,12,Q4,Tuesday
2710,2025-02-15 08:00:00,Pothole,In Progress,8,Malleshwaram,92,12.988749226744229,77.46697464769258,-0.94,23,143,Garbage not collected,Email,negative,Heavy Delay,95.02,2,Q1,Saturday
2711,2025-05-21 03:00:00,Graffiti,Open,20,Whitefield,196,13.050391956072762,77.69233819672608,0.02,9,176,Streetlight not working,Twitter,neutral,On-Time,20.51,5,Q2,Wednesday
2712,2025-01-02 00:00:00,Streetlight,In Progress,17,Whitefield,48,12.978473074488623,77.48100982698631,0.44,-2,113,Streetlight not working,Twitter,positive,Early,30.54,1,Q1,Thursday
2713,2025-09-14 00:00:00,Pothole,In Progress,2,Whitefield,45,13.090213918943821,77.6376703633721,-0.76,-3,175,Broken footpath,Call Center,negative,Early,48.36,9,Q3,Sunday
2714,2025-08-25 04:00:00,Graffiti,Resolved,20,BTM Layout,95,13.060963641744879,77.59311419859642,0.36,3,151,Graffiti on wall,Call Center,positive,On-Time,32.63,8,Q3,Monday
2715,2025-06-26 12:00:00,Noise,Open,16,Malleshwaram,33,13.080254753500224,77.74956235097662,-0.83,21,133,Overflowing garbage,Call Center,negative,Heavy Delay,85.66,6,Q2,Thursday
2716,2025-12-03 04:00:00,Graffiti,In Progress,10,Jayanagar,118,12.94317564593861,77.56637623261749,0.61,4,162,Water leakage on road,Email,positive,On-Time,49.01,12,Q4,Wednesday
2717,2025-04-04 03:00:00,Graffiti,In Progress,2,Jayanagar,132,12.987088854352814,77.73718600937417,0.96,11,126,Water leakage on road,Twitter,positive,Slight Delay,79.67,4,Q2,Friday
2718,2025-10-31 23:00:00,Graffiti,Open,11,Marathahalli,47,13.06004157387335,77.57113415118555,0.25,24,111,Water leakage on road,Call Center,positive,Heavy Delay,55.0,10,Q4,Friday
2719,2025-12-16 16:00:00,Water Leak,Resolved,10,Basavanagudi,122,13.075875008575686,77.65451014727483,-0.85,16,137,Graffiti on wall,Email,negative,Slight Delay,79.97,12,Q4,Tuesday
2720,2025-12-19 00:00:00,Noise,Open,19,Marathahalli,53,13.08609089449213,77.64309838065357,0.17,14,199,Water leakage on road,Call Center,neutral,Slight Delay,36.41,12,Q4,Friday
2721,2025-06-06 03:00:00,Streetlight,Resolved,14,Malleshwaram,126,13.069787998319939,77.47593558557095,0.48,2,155,Garbage not collected,Twitter,positive,On-Time,38.46,6,Q2,Friday
2722,2025-05-13 07:00:00,Streetlight,In Progress,11,Basavanagudi,159,13.032688726018808,77.67300974551934,0.87,17,164,Garbage not collected,Twitter,positive,Slight Delay,82.54,5,Q2,Tuesday
2723,2025-07-24 01:00:00,Pothole,Resolved,9,Jayanagar,159,12.856053701382983,77.51260028320212,-0.91,13,189,Broken footpath,Twitter,negative,Slight Delay,79.43,7,Q3,Thursday
2724,2025-07-29 21:00:00,Streetlight,Resolved,7,Yelahanka,27,12.928738362368865,77.56653228375586,0.55,-1,139,Streetlight not working,Mobile App,positive,Early,38.52,7,Q3,Tuesday
2725,2025-11-06 11:00:00,Garbage,Open,15,Basavanagudi,89,12.882234071223357,77.68466022413183,-0.73,21,120,Illegal parking,Twitter,negative,Heavy Delay,79.66,11,Q4,Thursday
2726,2025-12-25 13:00:00,Graffiti,In Progress,20,Koramangala,176,12.888689650335037,77.73329410600418,0.58,5,131,Broken footpath,Twitter,positive,On-Time,48.59,12,Q4,Thursday
2727,2025-03-25 22:00:00,Streetlight,Open,17,Koramangala,36,12.922726796845723,77.6179410968621,0.78,-2,188,Garbage not collected,Call Center,positive,Early,50.94,3,Q1,Tuesday
2728,2025-02-27 13:00:00,Pothole,Open,3,Malleshwaram,177,12.868685114297138,77.60581535030556,0.72,-2,111,Broken footpath,Mobile App,positive,Early,47.34,2,Q1,Thursday
2729,2025-02-15 18:00:00,Pothole,In Progress,15,Marathahalli,159,12.910757953081054,77.60147702504409,0.31,20,188,Illegal parking,Call Center,positive,Heavy Delay,53.08,2,Q1,Saturday
2730,2025-05-23 18:00:00,Garbage,Open,14,Jayanagar,101,13.089244709134785,77.6949694088094,0.0,9,125,Water leakage on road,Email,neutral,On-Time,19.31,5,Q2,Friday
2731,2025-06-02 07:00:00,Pothole,Open,8,Jayanagar,122,12.92798589464705,77.74793482397342,0.75,2,135,Overflowing garbage,Email,positive,On-Time,54.66,6,Q2,Monday
2732,2025-11-27 18:00:00,Water Leak,Resolved,4,Indiranagar,172,12.889928267481006,77.64007731313342,0.04,19,115,Water leakage on road,Mobile App,neutral,Slight Delay,35.5,11,Q4,Thursday
2733,2025-01-08 19:00:00,Graffiti,Open,10,Indiranagar,125,13.029575045104952,77.56358672794502,-0.62,21,177,Pothole near school,Twitter,negative,Heavy Delay,73.06,1,Q1,Wednesday
2734,2025-08-14 09:00:00,Graffiti,In Progress,2,Koramangala,59,13.057126287513062,77.51559929431492,0.89,7,133,Garbage not collected,Mobile App,positive,On-Time,69.95,8,Q3,Thursday
2735,2025-03-29 04:00:00,Graffiti,Open,14,Malleshwaram,23,12.92850946239912,77.50964636117486,-0.25,24,123,Streetlight not working,Twitter,negative,Heavy Delay,55.0,3,Q1,Saturday
2736,2025-03-30 18:00:00,Noise,Resolved,8,Marathahalli,99,12.919624327644593,77.7068453004813,0.25,24,171,Overflowing garbage,Email,positive,Heavy Delay,55.0,3,Q1,Sunday
2737,2025-08-07 10:00:00,Streetlight,Open,10,Jayanagar,68,12.910439886976258,77.74770561732575,-0.6,14,190,Graffiti on wall,Email,negative,Slight Delay,62.21,8,Q3,Thursday
2738,2025-12-23 05:00:00,Water Leak,Open,18,Whitefield,92,12.948315309766594,77.65939713212626,-0.78,6,138,Broken footpath,Mobile App,negative,On-Time,61.97,12,Q4,Tuesday
2739,2025-08-24 07:00:00,Streetlight,Open,15,HSR Layout,170,12.871807939459723,77.73674868478639,0.1,-4,163,Pothole near school,Call Center,neutral,Early,7.38,8,Q3,Sunday
2740,2025-08-05 01:00:00,Water Leak,Resolved,5,HSR Layout,105,13.017282306639052,77.55499865994929,0.11,-5,176,Graffiti on wall,Email,neutral,Early,6.6,8,Q3,Tuesday
2741,2025-08-29 16:00:00,Streetlight,In Progress,13,Marathahalli,42,13.055556581314114,77.63827857003128,-0.26,8,128,Graffiti on wall,Mobile App,negative,On-Time,33.53,8,Q3,Friday
2742,2025-11-26 17:00:00,Garbage,In Progress,18,Jayanagar,141,13.015920569934805,77.60350536607199,-0.38,20,130,Streetlight not working,Mobile App,negative,Heavy Delay,57.28,11,Q4,Wednesday
2743,2025-11-11 11:00:00,Pothole,Resolved,2,Yelahanka,129,12.955299922473262,77.59460544735866,-0.25,14,162,Garbage not collected,Email,negative,Slight Delay,41.21,11,Q4,Tuesday
2744,2025-11-22 23:00:00,Pothole,Resolved,13,Koramangala,53,12.922240561836059,77.63971209084812,0.59,2,142,Streetlight not working,Twitter,positive,On-Time,45.06,11,Q4,Saturday
2745,2025-11-03 11:00:00,Garbage,Open,14,Whitefield,168,12.952361541127893,77.54310164434587,-0.28,10,118,Illegal parking,Call Center,negative,Slight Delay,37.49,11,Q4,Monday
2746,2025-09-27 09:00:00,Water Leak,In Progress,10,Marathahalli,90,12.955959371221812,77.64218670161735,0.84,-1,109,Graffiti on wall,Call Center,positive,Early,55.92,9,Q3,Saturday
2747,2025-03-04 09:00:00,Noise,Resolved,4,HSR Layout,174,13.016505207118126,77.65185845950472,-0.77,-4,155,Pothole near school,Twitter,negative,Early,47.58,3,Q1,Tuesday
2748,2025-04-17 11:00:00,Water Leak,In Progress,15,Yelahanka,116,13.082015088912641,77.70083399995116,0.86,9,159,Overflowing garbage,Email,positive,On-Time,70.91,4,Q2,Thursday
2749,2025-08-14 09:00:00,Pothole,Open,8,Basavanagudi,87,12.867646622361985,77.66914442553569,0.38,21,142,Garbage not collected,Email,positive,Heavy Delay,58.66,8,Q3,Thursday
2750,2025-05-03 23:00:00,Noise,Resolved,15,Marathahalli,113,13.088338398220905,77.54593233893753,-0.31,-2,147,Broken footpath,Twitter,negative,Early,22.74,5,Q2,Saturday
2751,2025-02-21 14:00:00,Streetlight,In Progress,14,Indiranagar,150,13.077550320890508,77.58524000966653,-0.99,-2,139,Overflowing garbage,Email,negative,Early,63.54,2,Q1,Friday
2752,2025-07-16 23:00:00,Noise,In Progress,9,Indiranagar,115,12.879433075085721,77.48611337336284,0.6,4,133,Pothole near school,Call Center,positive,On-Time,48.41,7,Q3,Wednesday
2753,2025-06-15 05:00:00,Water Leak,Open,20,BTM Layout,180,12.895896257771334,77.52718824128664,0.94,15,100,Water leakage on road,Mobile App,positive,Slight Delay,83.99,6,Q2,Sunday
2754,2025-08-25 22:00:00,Garbage,Resolved,3,Marathahalli,120,12.92789890036173,77.60628351798249,0.96,12,118,Overflowing garbage,Call Center,positive,Slight Delay,81.05,8,Q3,Monday
2755,2025-06-04 05:00:00,Streetlight,In Progress,15,Malleshwaram,28,12.989916510241297,77.48022823425936,-0.15,1,100,Water leakage on road,Call Center,neutral,On-Time,17.28,6,Q2,Wednesday
2756,2025-04-26 20:00:00,Water Leak,Open,17,Malleshwaram,53,12.883619049019654,77.62118188873993,-0.86,-1,187,Noise from bar at night,Call Center,negative,Early,57.12,4,Q2,Saturday
2757,2025-11-05 06:00:00,Streetlight,In Progress,16,Whitefield,117,12.90008373831797,77.56708374550888,-0.37,-2,124,Garbage not collected,Email,negative,Early,26.34,11,Q4,Wednesday
2758,2025-03-08 04:00:00,Noise,Open,4,Koramangala,191,13.07566882348492,77.46042988263358,-1.0,25,167,Noise from bar at night,Twitter,negative,Slight Delay,54.52,3,Q1,Saturday
2759,2025-04-09 16:00:00,Pothole,In Progress,11,Jayanagar,145,12.87732515769273,77.58033436448324,-0.8,9,187,Water leakage on road,Email,negative,On-Time,67.31,4,Q2,Wednesday
2760,2025-08-30 05:00:00,Water Leak,In Progress,8,Whitefield,64,12.949719566284834,77.53434205293475,0.05,12,183,Pothole near school,Twitter,neutral,Slight Delay,26.45,8,Q3,Saturday
2761,2025-01-19 04:00:00,Garbage,Open,3,Basavanagudi,6,13.040750444414677,77.47009321225732,0.21,11,196,Illegal parking,Mobile App,positive,Slight Delay,34.67,1,Q1,Sunday
2762,2025-04-28 20:00:00,Noise,Resolved,19,Marathahalli,142,13.072145779222684,77.53801095841847,0.46,0,127,Garbage not collected,Mobile App,positive,On-Time,34.5,4,Q2,Monday
2763,2025-03-06 20:00:00,Water Leak,Open,14,BTM Layout,114,12.934010640649172,77.53822853711782,-0.9,20,144,Noise from bar at night,Call Center,negative,Heavy Delay,88.48,3,Q1,Thursday
2764,2025-11-12 10:00:00,Garbage,Resolved,9,Malleshwaram,128,12.891109376339392,77.55652210118133,-0.45,20,198,Streetlight not working,Twitter,negative,Heavy Delay,61.48,11,Q4,Wednesday
2765,2025-11-08 16:00:00,Water Leak,In Progress,3,Marathahalli,17,13.03425291477389,77.5599424907526,-0.29,18,123,Noise from bar at night,Call Center,negative,Slight Delay,49.12,11,Q4,Saturday
2766,2025-01-08 14:00:00,Noise,In Progress,4,BTM Layout,38,13.043139439668293,77.57893145143647,0.78,17,143,Noise from bar at night,Email,positive,Slight Delay,77.14,1,Q1,Wednesday
2767,2025-10-27 14:00:00,Water Leak,Open,4,HSR Layout,197,13.095008361015136,77.47758743831737,0.8,19,101,Garbage not collected,Twitter,positive,Slight Delay,81.1,10,Q4,Monday
2768,2025-10-06 15:00:00,Streetlight,Open,11,Jayanagar,13,12.88488546286085,77.45158333468247,-0.48,-5,122,Water leakage on road,Call Center,negative,Early,28.8,10,Q4,Monday
2769,2025-08-20 21:00:00,Noise,Resolved,19,Yelahanka,112,13.027355220667337,77.6708021861599,-0.03,-3,196,Overflowing garbage,Email,neutral,Early,4.56,8,Q3,Wednesday
2770,2025-10-29 17:00:00,Water Leak,Resolved,16,Indiranagar,181,12.954323134433663,77.55120393482814,-0.15,3,177,Garbage not collected,Mobile App,neutral,On-Time,20.03,10,Q4,Wednesday
2771,2025-11-15 19:00:00,Pothole,Resolved,17,Indiranagar,137,13.078657359391864,77.63408353263723,0.05,-1,161,Streetlight not working,Call Center,neutral,Early,8.52,11,Q4,Saturday
2772,2025-08-21 07:00:00,Water Leak,Open,10,BTM Layout,172,12.951957721083346,77.54211044597996,-0.43,0,114,Water leakage on road,Twitter,negative,On-Time,32.7,8,Q3,Thursday
2773,2025-03-08 05:00:00,Streetlight,In Progress,17,Basavanagudi,127,12.961490093890665,77.74525620213379,-0.07,24,131,Streetlight not working,Twitter,neutral,Heavy Delay,44.2,3,Q1,Saturday
2774,2025-01-07 15:00:00,Garbage,Open,16,Marathahalli,106,12.881699149546684,77.54462741129501,-0.71,21,186,Streetlight not working,Email,negative,Heavy Delay,78.46,1,Q1,Tuesday
2775,2025-10-01 03:00:00,Garbage,In Progress,20,Whitefield,154,12.93023419627272,77.63151332075626,0.42,7,103,Garbage not collected,Call Center,positive,On-Time,41.75,10,Q4,Wednesday
2776,2025-12-10 12:00:00,Garbage,Open,6,Koramangala,77,12.95021011759807,77.51599137458463,-0.26,17,183,Streetlight not working,Mobile App,negative,Slight Delay,45.94,12,Q4,Wednesday
2777,2025-10-13 06:00:00,Pothole,Open,7,Yelahanka,19,12.854377188594462,77.60534071351309,0.08,-3,130,Pothole near school,Call Center,neutral,Early,7.56,10,Q4,Monday
2778,2025-04-07 03:00:00,Streetlight,Resolved,14,BTM Layout,176,12.959393617110706,77.6237992420011,0.21,17,158,Water leakage on road,Call Center,positive,Slight Delay,42.94,4,Q2,Monday
2779,2025-02-21 04:00:00,Noise,In Progress,11,Koramangala,158,12.934079637816826,77.50484721189221,0.67,-3,170,Garbage not collected,Twitter,positive,Early,42.96,2,Q1,Friday
2780,2025-10-29 02:00:00,Garbage,Open,12,HSR Layout,160,13.050959933950123,77.4870966220094,-0.84,16,100,Garbage not collected,Email,negative,Slight Delay,79.37,10,Q4,Wednesday
2781,2025-08-21 22:00:00,Streetlight,Open,14,HSR Layout,78,12.876778153361448,77.74208038704393,-0.03,18,168,Overflowing garbage,Twitter,neutral,Slight Delay,33.52,8,Q3,Thursday
2782,2025-10-16 07:00:00,Water Leak,In Progress,5,BTM Layout,120,13.040052781730722,77.71798028459067,0.79,17,113,Noise from bar at night,Mobile App,positive,Slight Delay,77.74,10,Q4,Thursday
2783,2025-08-21 17:00:00,Pothole,Open,5,BTM Layout,79,13.028502885819183,77.64802013962156,-0.34,-1,193,Overflowing garbage,Call Center,negative,Early,25.92,8,Q3,Thursday
2784,2025-09-09 22:00:00,Streetlight,In Progress,20,HSR Layout,76,12.910445581945776,77.70831628137658,-0.11,6,122,Illegal parking,Mobile App,neutral,On-Time,21.77,9,Q3,Tuesday
2785,2025-07-26 01:00:00,Streetlight,Resolved,15,Whitefield,101,12.870817917085448,77.47866811189863,-0.83,16,170,Garbage not collected,Email,negative,Slight Delay,78.77,7,Q3,Saturday
2786,2025-11-27 07:00:00,Noise,Resolved,1,HSR Layout,75,13.060458361438924,77.66881287449587,0.5,14,115,Broken footpath,Email,positive,Slight Delay,56.21,11,Q4,Thursday
2787,2025-10-20 08:00:00,Streetlight,In Progress,9,Whitefield,197,12.912357510686228,77.5356813036079,-0.83,12,108,Water leakage on road,Call Center,negative,Slight Delay,73.25,10,Q4,Monday
2788,2025-11-20 06:00:00,Noise,Resolved,3,Koramangala,120,12.886390029926774,77.61184795740856,0.26,1,197,Illegal parking,Email,positive,On-Time,23.88,11,Q4,Thursday
2789,2025-07-31 22:00:00,Pothole,In Progress,4,Whitefield,139,12.939759150478297,77.67944417551557,-0.25,14,130,Streetlight not working,Mobile App,negative,Slight Delay,41.21,7,Q3,Thursday
2790,2025-10-26 09:00:00,Pothole,Open,16,Indiranagar,83,12.950220705914763,77.46004379904323,-0.32,16,160,Illegal parking,Call Center,negative,Slight Delay,48.17,10,Q4,Sunday
2791,2025-03-20 12:00:00,Water Leak,Open,7,Indiranagar,154,12.931521994945022,77.65845145432971,0.17,20,144,Broken footpath,Email,neutral,Heavy Delay,44.68,3,Q1,Thursday
2792,2025-03-17 09:00:00,Noise,In Progress,14,Marathahalli,26,13.094120278126738,77.58046003714195,0.14,6,106,Graffiti on wall,Mobile App,neutral,On-Time,23.57,3,Q1,Monday
2793,2025-05-12 23:00:00,Noise,Open,16,Jayanagar,128,13.070205167324087,77.58190186156344,-0.19,-4,156,Noise from bar at night,Call Center,neutral,Early,12.78,5,Q2,Monday
2794,2025-09-22 16:00:00,Garbage,Resolved,18,BTM Layout,145,13.068243874114772,77.72218343001983,-0.44,10,163,Pothole near school,Email,negative,Slight Delay,47.09,9,Q3,Monday
2795,2025-09-10 08:00:00,Garbage,Open,16,Basavanagudi,83,12.949691897630192,77.7079209157789,0.02,24,101,Garbage not collected,Twitter,neutral,Heavy Delay,41.2,9,Q3,Wednesday
2796,2025-04-12 13:00:00,Water Leak,Open,16,Malleshwaram,44,13.090717409934623,77.46726012342684,-0.47,-4,105,Graffiti on wall,Call Center,negative,Early,29.58,4,Q2,Saturday
2797,2025-09-27 12:00:00,Pothole,In Progress,2,Whitefield,84,13.021003824072924,77.63549462927037,-0.79,16,160,Noise from bar at night,Call Center,negative,Slight Delay,76.37,9,Q3,Saturday
2798,2025-09-05 23:00:00,Graffiti,Resolved,10,Basavanagudi,151,13.05799866717627,77.58075384939507,0.6,2,133,Broken footpath,Twitter,positive,On-Time,45.66,9,Q3,Friday
2799,2025-08-08 20:00:00,Garbage,Open,7,Marathahalli,25,12.97521878126359,77.48534433929403,0.4,-5,116,Garbage not collected,Email,positive,Early,24.0,8,Q3,Friday
2800,2025-11-22 18:00:00,Streetlight,Open,15,Jayanagar,37,12.890154323299837,77.70531541588653,-1.0,25,125,Garbage not collected,Call Center,negative,On-Time,67.73,11,Q4,Saturday
2801,2025-07-17 00:00:00,Pothole,In Progress,9,Basavanagudi,112,13.071721376246169,77.47145332191431,-0.67,4,175,Overflowing garbage,Mobile App,negative,On-Time,52.61,7,Q3,Thursday
2802,2025-04-20 08:00:00,Graffiti,In Progress,7,Basavanagudi,193,12.971606684843044,77.45962921858008,-0.8,17,119,Broken footpath,Email,negative,Slight Delay,78.34,4,Q2,Sunday
2803,2025-08-28 02:00:00,Streetlight,Resolved,16,Indiranagar,2,13.0921387272713,77.50925466198599,0.58,16,140,Garbage not collected,Call Center,positive,Slight Delay,63.77,8,Q3,Thursday
2804,2025-06-26 08:00:00,Noise,Open,3,Yelahanka,98,12.913715252850631,77.54101377698002,0.55,24,157,Illegal parking,Mobile App,positive,Heavy Delay,73.0,6,Q2,Thursday
2805,2025-08-30 09:00:00,Pothole,In Progress,17,Jayanagar,32,13.098094747857806,77.46826423322824,-0.18,15,198,Overflowing garbage,Twitter,neutral,Slight Delay,38.39,8,Q3,Saturday
2806,2025-07-08 11:00:00,Water Leak,In Progress,8,Malleshwaram,89,12.905606170493037,77.64239343773099,0.64,7,198,Overflowing garbage,Mobile App,positive,On-Time,54.95,7,Q3,Tuesday
2807,2025-08-21 03:00:00,Noise,In Progress,2,Koramangala,183,12.942041689505867,77.58114500725446,0.95,4,153,Broken footpath,Email,positive,On-Time,69.41,8,Q3,Thursday
2808,2025-04-03 16:00:00,Noise,Resolved,20,Marathahalli,178,12.99850413073123,77.57365665848278,0.94,7,128,Broken footpath,Twitter,positive,On-Time,72.95,4,Q2,Thursday
2809,2025-12-16 13:00:00,Streetlight,In Progress,3,BTM Layout,193,13.023330764796123,77.49360222018844,0.96,22,147,Garbage not collected,Mobile App,positive,Heavy Delay,94.84,12,Q4,Tuesday
2810,2025-09-11 19:00:00,Noise,Resolved,8,BTM Layout,160,13.030070542251602,77.58133672509118,0.69,7,194,Water leakage on road,Email,positive,On-Time,57.95,9,Q3,Thursday
2811,2025-12-27 22:00:00,Garbage,Resolved,2,Koramangala,37,12.969063102231942,77.56704978334263,-0.57,18,176,Illegal parking,Twitter,negative,Slight Delay,65.92,12,Q4,Saturday
2812,2025-09-23 01:00:00,Pothole,Open,19,Marathahalli,115,12.869206739216025,77.56509281597637,-0.89,-5,189,Pothole near school,Email,negative,Early,53.4,9,Q3,Tuesday
2813,2025-03-23 04:00:00,Garbage,Open,17,Koramangala,141,12.974012037929025,77.51557010356153,0.62,-1,121,Graffiti on wall,Call Center,positive,Early,42.72,3,Q1,Sunday
2814,2025-10-23 14:00:00,Streetlight,Resolved,5,Whitefield,182,12.9336719881341,77.4783312004377,-0.38,22,171,Water leakage on road,Email,negative,Heavy Delay,60.04,10,Q4,Thursday
2815,2025-09-21 06:00:00,Graffiti,Open,20,Marathahalli,3,13.014413902254681,77.52821237940687,-0.32,10,170,Garbage not collected,Mobile App,negative,Slight Delay,39.89,9,Q3,Sunday
2816,2025-06-08 04:00:00,Streetlight,Open,17,Marathahalli,170,12.895568896041427,77.65018104946716,-0.85,0,104,Pothole near school,Email,negative,On-Time,57.9,6,Q2,Sunday
2817,2025-01-10 18:00:00,Pothole,In Progress,10,Basavanagudi,40,12.948478081187838,77.47187703103025,0.43,-2,151,Pothole near school,Email,positive,Early,29.94,1,Q1,Friday
2818,2025-05-31 07:00:00,Noise,Open,9,Jayanagar,74,13.091529788500132,77.56469733237343,-0.14,4,100,Pothole near school,Twitter,neutral,On-Time,20.81,5,Q2,Saturday
2819,2025-12-02 03:00:00,Water Leak,Resolved,6,Jayanagar,66,12.872216849807575,77.60431286918971,-0.59,5,144,Graffiti on wall,Email,negative,On-Time,49.19,12,Q4,Tuesday
2820,2025-01-22 18:00:00,Streetlight,Open,11,Basavanagudi,60,13.000583539485289,77.7389455437817,0.3,22,139,Illegal parking,Email,positive,Heavy Delay,55.24,1,Q1,Wednesday
